bond_fee,ngo_fee,court_fee,probation_fee,oop_total
0.0,0.0,0.0,0.0,0.0
865.1330358134715,0.0,466.4670491816102,595.9628737217839,1927.56
0.0,380.07463081953665,453.15227134333026,377.1637654861866,1210.39
0.0,0.0,430.0451023211029,463.6486149479661,893.69
1459.6728736796165,0.0,358.2713976586275,0.0,1817.94
2041.0908438938814,0.0,407.68722947672654,398.69594958872733,2847.47
0.0,0.0,429.70936898177985,369.406440451056,799.12
0.0,431.9300826124361,425.2121906228911,668.4302474138775,1525.57
0.0,0.0,417.3189803365636,0.0,417.32
0.0,173.7538408526607,485.65487258200335,536.0559182273199,1195.46
1627.7136671835287,0.0,412.99096098089217,392.58802202731545,2433.29
150.0,0.0,0.0,0.0,150.0
0.0,268.5975594621798,460.30742609692726,518.7401162162415,1247.65
1654.3558575547818,0.0,489.55047433946606,348.34455145081824,2492.25
2587.7832570983883,0.0,505.55275437690096,0.0,3093.34
1701.0878001325696,0.0,365.23723943897255,566.5082051279205,2632.83
0.0,0.0,506.4257053026448,337.5254472580584,843.95
511.1211372594298,0.0,467.16808615314517,580.0378822162113,1558.33
0.0,279.10486937227574,478.7542268053627,271.8731657661898,1029.73
2764.9538966316813,0.0,487.00269770960523,394.2726417486382,3646.23
0.0,314.20077288082825,399.97351391655695,600.1242616370057,1314.3
1346.1700662459189,0.0,447.42299705496276,407.81404512903094,2201.41
0.0,0.0,0.0,0.0,0.0
0.0,0.0,577.0833291229362,442.4600799935361,1019.54
3391.5955279846953,0.0,295.4470632271816,562.2553070900963,4249.3
2001.979152350544,0.0,292.9428312015656,458.5285168220586,2753.45
0.0,0.0,550.6368685212076,448.48696585664277,999.12
0.0,0.0,404.36997666287664,558.0158139671297,962.39
0.0,300.7111129658331,422.656213214765,424.3388326622746,1147.71
0.0,0.0,0.0,0.0,0.0
635.7975703711966,0.0,476.9219848659895,709.5809698428288,1822.3
0.0,0.0,377.54727931585376,441.09390532339086,818.64
0.0,0.0,485.7446264946816,572.8422107660476,1058.59
2118.03676254366,0.0,465.97696780670236,397.28507475814627,2981.3
0.0,0.0,327.08674923467925,368.0615999881763,695.15
0.0,0.0,407.40633817589253,433.20758697591214,840.61
966.958352099866,0.0,475.95193433077895,553.0070039949115,1995.92
0.0,365.6707102431008,504.1213079003311,570.2565125628385,1440.05
0.0,452.72601282441076,399.5254298137509,0.0,852.25
1002.8636559299714,0.0,465.47660323724205,412.6480215589123,1880.99
584.5500603515242,0.0,442.4069011203566,507.735530335455,1534.69
613.8374699486412,0.0,379.3297264250166,446.0509630442375,1439.22
1156.910068078821,0.0,479.04009579177847,637.8363463463918,2273.79
203.19479787819512,0.0,431.15827322038075,521.1975909689093,1155.55
0.0,0.0,443.1849413021243,474.5344630116781,917.72
0.0,0.0,361.08908713958795,0.0,361.09
0.0,384.44585325777217,370.06622051159064,409.4202131163568,1163.93
0.0,0.0,462.2441679734499,459.47474234243134,921.72
0.0,200.4489260347604,421.6148455589227,643.2755183677098,1265.34
0.0,403.84582946564774,530.1764505782792,315.556817142963,1249.58
1024.2821287632362,0.0,0.0,0.0,1024.28
2138.827972525963,0.0,483.2117849475118,512.9170299681127,3134.96
1348.2583365077307,0.0,456.8655704838138,326.74556174085774,2131.87
1271.1014429045406,0.0,476.2635793349999,535.3627052290417,2282.73
2696.418792337687,0.0,441.51551807868594,523.6718143312455,3661.61
0.0,300.0149060950885,460.32398030491197,0.0,760.34
0.0,0.0,541.3566556388319,557.1425155642745,1098.5
578.1420280931424,0.0,564.2868673807435,422.985018680282,1565.41
0.0,0.0,558.8319086298602,401.3629855803597,960.19
1713.669122384177,0.0,409.8337654285825,0.0,2123.5
0.0,0.0,382.48552270477836,457.4987148347754,839.98
0.0,0.0,433.865902724337,0.0,433.87
1874.2988464709285,0.0,0.0,0.0,1874.3
1904.0867407675987,0.0,471.63499745950185,591.2355017913279,2966.96
1049.7445414772076,0.0,0.0,0.0,1049.74
0.0,432.4059764434974,543.6420429979675,571.0156578088339,1547.06
0.0,0.0,390.66435758535033,369.9726468815404,760.64
0.0,0.0,498.32510950873797,500.4186158348384,998.74
0.0,334.04873232710474,441.3140026402012,404.31315557062095,1179.68
0.0,0.0,429.61379776488087,305.50008696152366,735.11
1098.8470084852092,0.0,491.0882163363066,476.4582239076671,2066.39
150.0,0.0,397.8227001410607,0.0,547.82
0.0,0.0,0.0,0.0,0.0
0.0,396.50896194204455,400.0840871588455,334.91545199831796,1131.51
0.0,356.6085511804213,386.07387178375615,289.6314939153811,1032.31
0.0,0.0,518.4835404288767,411.0283824660577,929.51
0.0,270.56737108026226,426.12435340216416,382.8694721366155,1079.56
711.0045682795119,0.0,540.9431663701524,574.9701536800034,1826.92
2169.8796095607922,0.0,391.22576141163154,571.0941125149322,3132.2
0.0,0.0,422.8629664684041,665.9026609474988,1088.77
2188.112110093661,0.0,427.65811841813377,471.93462881207813,3087.7
0.0,0.0,472.8614881450431,415.1168540568043,887.98
687.0076361184538,0.0,343.9927427418227,452.7713993859859,1483.77
1938.5911515902503,0.0,414.4221326073138,561.8060170579759,2914.82
999.3367762571427,0.0,349.19128009715354,446.6534730655433,1795.18
150.0,0.0,371.8200206580396,0.0,521.82
0.0,325.35378736593157,450.4562102080388,420.5542243734167,1196.36
0.0,354.8452160731155,450.7118638423987,398.3628816430433,1203.92
0.0,0.0,0.0,0.0,0.0
0.0,368.06695782519284,551.4859914363578,527.3813061361541,1446.93
2527.25197638833,0.0,468.67968935541927,513.656098904073,3509.59
2612.9084107042977,0.0,442.9575048882582,446.05008314331417,3501.92
0.0,0.0,522.2436058832019,424.72810432520197,946.97
0.0,0.0,453.01649351922197,473.6021291990265,926.62
658.2765693801805,0.0,500.4258169743924,352.60719316619384,1511.31
0.0,347.2243360208298,421.800877030005,0.0,769.03
0.0,299.3187846990709,316.94770451166846,0.0,616.27
308.59132741752546,0.0,469.397404176272,0.0,777.99
1564.3571468051884,0.0,388.21898080377565,347.42259549390656,2300.0
806.0210739622734,0.0,470.34999550896714,284.6641683926358,1561.04
1384.8872011816748,0.0,467.32919849892096,401.11451973940484,2253.33
1423.7001740190487,0.0,479.0556488893833,355.3016045275169,2258.06
0.0,350.22593126319146,467.88036534134255,388.47449571476005,1206.58
2408.338598825662,0.0,474.6383096098358,312.2351046877151,3195.21
0.0,280.05252839312004,427.1164206545581,0.0,707.17
0.0,327.4622896747204,507.1212998186062,441.7185432580081,1276.3
0.0,0.0,455.9753279718217,622.8961007759722,1078.87
1264.1720831335908,0.0,381.95841248960534,496.85333217995577,2142.98
0.0,322.9758321909689,441.2825321195382,441.7156651780219,1205.97
0.0,0.0,0.0,0.0,0.0
0.0,0.0,478.1122556439293,544.0284646345904,1022.14
0.0,0.0,497.5798243047486,494.75758763632916,992.34
1582.2306854795795,0.0,478.38969685883546,0.0,2060.62
0.0,0.0,407.11770483775354,454.48288026252106,861.6
0.0,0.0,576.2605897211289,350.7431309059323,927.0
1658.1156471396805,0.0,488.64760392888536,341.01653091549156,2487.78
0.0,232.75824963136304,558.4719293456972,462.8406834430857,1254.07
695.315739731728,0.0,363.5805532914305,503.346942019452,1562.24
0.0,272.6692227658018,352.8027260329609,623.551889773168,1249.02
0.0,290.6613256103982,432.61611139731974,251.78402616003117,975.06
0.0,0.0,530.6091649560118,497.3700698560481,1027.98
0.0,0.0,0.0,0.0,0.0
0.0,324.0092021324206,509.1679564749481,0.0,833.18
1993.4241440402309,0.0,507.0333989342759,422.91255803615206,2923.37
1265.9735315598766,0.0,0.0,0.0,1265.97
2060.978843276161,0.0,0.0,0.0,2060.98
1703.6955467396074,0.0,473.2318628939691,433.6900642908502,2610.62
1695.7929055985624,0.0,0.0,0.0,1695.79
0.0,0.0,0.0,0.0,0.0
0.0,416.21513584743775,497.05859710764037,722.3451389029034,1635.62
1216.9425238209974,0.0,411.5769337277792,685.5602956993115,2314.08
295.1280869622324,0.0,418.3573584002803,569.1956973013104,1282.68
0.0,0.0,555.5056423453308,0.0,555.51
504.36711695461474,0.0,382.93999788209584,0.0,887.31
1398.7231606720409,0.0,470.40164692129724,420.7117174506327,2289.84
0.0,292.74412448379303,0.0,0.0,292.74
0.0,320.7825224497291,462.01779430512096,400.1371350078638,1182.94
0.0,0.0,487.722032545159,0.0,487.72
0.0,400.3280673113375,394.76106541996467,342.58911362966444,1137.68
930.7046340278247,0.0,463.70193706475345,563.4859985049452,1957.89
839.6816687152323,0.0,468.1381679615145,0.0,1307.82
0.0,0.0,394.5987976812653,399.3508137415396,793.95
0.0,0.0,0.0,0.0,0.0
2096.075630758812,0.0,0.0,0.0,2096.08
1255.406750610612,0.0,558.9520720067226,451.6012451966491,2265.96
0.0,0.0,363.4459995332031,0.0,363.45
440.12458449111057,0.0,358.68676223464934,399.483344909746,1198.29
0.0,0.0,424.93974043920554,0.0,424.94
1040.650055588728,0.0,506.49339933941775,444.67315863413353,1991.82
0.0,0.0,470.72518591465564,416.61349972228976,887.34
0.0,0.0,466.31070654819393,442.4652632775649,908.78
2604.616152026493,0.0,401.63449132122804,0.0,3006.25
0.0,0.0,446.9286775713558,600.1078957027207,1047.04
0.0,450.85408248460055,0.0,0.0,450.85
0.0,312.9730883734862,506.27449098691807,577.1323243420197,1396.38
1571.5545623064525,0.0,441.30913134708635,461.4473459379623,2474.31
0.0,0.0,422.58384224429693,0.0,422.58
0.0,326.5149729700543,455.76455434375777,242.11313375521314,1024.39
0.0,334.94194806840494,555.7035366509068,640.4466571411884,1531.09
0.0,286.83163787180115,513.0363729721453,271.18117129454834,1071.05
0.0,251.386867594141,457.442407624984,405.081709157255,1113.91
0.0,362.1344760927012,390.6857802354307,0.0,752.82
0.0,373.80754308858667,457.620374633925,553.2881371477528,1384.72
0.0,0.0,430.6429539870196,533.6579808228483,964.3
0.0,0.0,416.05984925299583,0.0,416.06
158.57747284657307,0.0,0.0,0.0,158.58
0.0,0.0,546.4074755474682,540.3250230400666,1086.73
2429.968172651959,0.0,384.67675482670984,0.0,2814.64
840.0380627649404,0.0,455.44947720788497,422.08619059700305,1717.57
0.0,0.0,441.35274085200496,431.5470803253281,872.9
0.0,384.64903929870457,0.0,0.0,384.65
0.0,328.37933197005043,0.0,0.0,328.38
0.0,387.05739280174686,416.18492484284917,522.5210351456547,1325.76
0.0,0.0,402.7655032919363,391.17975689089934,793.95
0.0,296.86214557068575,529.5791407255023,455.72583822828375,1282.17
2027.5257476492102,0.0,401.935570010538,478.69561949868336,2908.16
1956.6411880916062,0.0,0.0,0.0,1956.64
0.0,398.88097653001785,365.99187024009626,295.51508442458436,1060.39
0.0,0.0,496.35634256562986,331.6612486643827,828.02
0.0,205.66988960085058,477.083333815919,376.0921047425759,1058.85
1429.9892117745826,0.0,0.0,0.0,1429.99
0.0,0.0,396.4284035962525,518.8816769912565,915.31
3358.7054994293744,0.0,433.9197162154076,356.1929449868787,4148.82
0.0,0.0,374.77062968532186,686.8662495660026,1061.64
0.0,281.36395658354456,474.8996292994393,328.5241532535393,1084.79
1379.5692203846595,0.0,463.73553588515506,450.22909843078463,2293.53
900.314115675084,0.0,551.7989763671853,446.31855011866827,1898.43
865.3290509321907,0.0,403.188980836593,335.5801993910379,1604.1
797.6091426492476,0.0,475.2863338864176,542.3010908061218,1815.2
1223.265380016235,0.0,602.5139799608991,482.67778544723745,2308.46
1200.9995879674123,0.0,488.2481831484289,0.0,1689.25
2020.611494593279,0.0,462.8100152698318,414.2892562379187,2897.71
0.0,312.59165108419484,531.2856783990302,330.5333204360786,1174.41
0.0,253.64279774455187,549.6927471635602,550.7390871704541,1354.07
647.2081821109313,0.0,444.00544777715567,457.95677715455236,1549.17
0.0,0.0,507.52395712032506,0.0,507.52
0.0,0.0,568.5736977576139,0.0,568.57
0.0,0.0,440.5084504015296,255.81139035779393,696.32
2057.820054425216,0.0,428.2329196934084,489.9871650275022,2976.04
0.0,322.8084465378344,505.2778652219059,504.8066773169884,1332.89
0.0,0.0,484.1989554089716,447.2713421983553,931.47
0.0,0.0,495.16153781601224,491.87934237022046,987.04
3393.8544586566186,0.0,460.2908270434582,548.0980459703858,4402.24
643.5258768759297,0.0,435.2538100578495,0.0,1078.78
0.0,373.00186688652195,442.04711273250746,379.00911709057465,1194.06
0.0,0.0,459.7627916121822,0.0,459.76
0.0,342.5445566799367,343.5280401218162,404.7269763704135,1090.8
2035.648705001816,0.0,0.0,0.0,2035.65
0.0,367.2845061105252,576.4663777827996,493.14982537553533,1436.9
0.0,0.0,420.00412092567433,397.77244368234983,817.78
1792.1882097007242,0.0,0.0,0.0,1792.19
878.3965450668729,0.0,542.6707645942613,511.99359645122166,1933.06
1016.1270710750028,0.0,497.9191332491252,520.5604152146096,2034.61
0.0,337.5136356098921,484.5028474096255,360.03135518465956,1182.05
1397.612209115465,0.0,0.0,0.0,1397.61
1604.8429469384243,0.0,380.1225735563884,538.7237194872426,2523.69
1824.1232169130203,0.0,0.0,0.0,1824.12
0.0,272.702342994864,517.4447648187383,641.8211437420997,1431.97
2918.742795288381,0.0,426.53571082122437,563.6909376847868,3908.97
0.0,0.0,503.3162721008162,320.46108654248764,823.78
2020.4939385749303,0.0,0.0,0.0,2020.49
0.0,0.0,465.21073899303536,0.0,465.21
0.0,296.21375256303446,408.76033837410665,0.0,704.97
1892.8164944432792,0.0,427.70953804512624,398.1952405396938,2718.72
0.0,0.0,386.722729173284,0.0,386.72
295.25629334622283,0.0,325.1697192881923,405.54264128233325,1025.97
2031.4954849890441,0.0,322.62960557514515,601.3734555412701,2955.5
0.0,0.0,468.7926277597948,453.33368166922446,922.13
0.0,387.61110640737525,490.82994057229723,0.0,878.44
0.0,218.9819348597045,415.80488857917294,295.710051355032,930.5
1764.95138255317,0.0,443.188030665629,0.0,2208.14
0.0,0.0,559.5173990075173,672.8821901241035,1232.4
2484.9110180156185,0.0,468.18018318520694,401.12310129644186,3354.21
650.4825808438517,0.0,517.4401660414246,417.2940415978213,1585.22
1616.966494944959,0.0,542.782444081509,734.3714455734616,2894.12
0.0,338.6226521706826,0.0,0.0,338.62
0.0,0.0,509.1795147430375,402.1912664934664,911.37
1199.5158768814006,0.0,0.0,0.0,1199.52
0.0,0.0,487.7466718640404,0.0,487.75
1180.2712563966206,0.0,393.31264501297403,547.3165581489392,2120.9
0.0,0.0,510.87225419364995,446.8587883028923,957.73
0.0,339.98569413926333,387.31575019695913,317.9603219691759,1045.26
0.0,0.0,410.87227136895217,318.8331257354028,729.71
599.3213403034969,0.0,509.55451016302015,374.60328113025787,1483.48
0.0,0.0,426.9941938404084,0.0,426.99
0.0,342.26996448773565,434.6406963889629,475.2601425476163,1252.17
0.0,349.10647871124,519.7464845225207,238.61875520084138,1107.47
1495.6997926523873,0.0,497.3746161077885,581.439731827622,2574.51
0.0,299.9450534712033,0.0,0.0,299.95
1180.2529411843943,0.0,491.1811017182711,231.80781466817254,1903.24
2607.0862590544675,0.0,501.17892712078054,0.0,3108.27
695.9932390715329,0.0,446.92024409491245,458.588480493091,1601.5
737.034701991387,0.0,482.93111939125237,514.362714799946,1734.33
0.0,0.0,480.775770265098,548.6245667566939,1029.4
1583.4378443277376,0.0,0.0,0.0,1583.44
2609.3116423140964,0.0,505.9917187589636,463.10068800312195,3578.4
1732.8251618811237,0.0,546.4182232862172,340.62073400394956,2619.86
865.054729875513,0.0,452.3731783487512,499.70877322951804,1817.14
1452.2828397012834,0.0,559.0442133918796,366.00043905463286,2377.33
0.0,0.0,497.28471665574295,417.67138986623166,914.96
0.0,305.34906513899165,427.13989374652516,379.32896484172005,1111.82
0.0,450.336690783348,448.6119753209178,468.4893236965447,1367.44
0.0,363.57638791051636,515.7437126038908,607.9731801765881,1487.29
0.0,0.0,0.0,0.0,0.0
0.0,249.9415716758504,573.2510128208943,345.16612248291665,1168.36
0.0,0.0,443.60753336887217,567.4764644489318,1011.08
0.0,382.88263261379245,435.2030258120078,556.9692931703141,1375.05
0.0,0.0,376.3662718938443,0.0,376.37
1156.707715967898,0.0,0.0,0.0,1156.71
2022.7739025349686,0.0,409.627222603944,550.5653547719287,2982.97
1961.6916023148087,0.0,493.1658811989642,391.97166330364996,2846.83
1401.300675728756,0.0,412.9900089991711,418.623324479765,2232.91
1018.9201303556446,0.0,492.8930837787361,568.133998519862,2079.95
1517.2074846578435,0.0,419.5300566859354,0.0,1936.74
0.0,0.0,428.4392950187392,584.2474132356612,1012.69
563.0897494710043,0.0,530.084099946099,366.5088323579551,1459.68
0.0,0.0,0.0,0.0,0.0
0.0,0.0,440.44281882327437,219.66168722554374,660.1
0.0,319.38463342882324,533.6182685425426,0.0,853.0
2376.8147731496183,0.0,392.90855571667987,481.13802340096,3250.86
0.0,0.0,0.0,0.0,0.0
0.0,0.0,381.8383586431394,0.0,381.84
3031.587305171499,0.0,513.5561064990335,441.7195787560363,3986.86
0.0,0.0,488.8385057166753,519.3356727124435,1008.17
0.0,0.0,435.37045974381584,364.73173620976064,800.1
0.0,0.0,0.0,0.0,0.0
0.0,336.0075441165863,530.6511002391053,0.0,866.66
884.0098194030751,0.0,460.8519213274015,0.0,1344.86
1552.5106428542376,0.0,407.7590780988485,0.0,1960.27
0.0,0.0,361.4177425822163,586.3683601511129,947.79
150.0,0.0,531.5487374310196,0.0,681.55
1375.9239799105935,0.0,545.3454544403539,0.0,1921.27
0.0,0.0,520.3815703913906,368.2410787139144,888.62
1184.5524654827957,0.0,497.9024410888052,0.0,1682.45
316.23224126585615,0.0,464.99046386393826,455.2721703705566,1236.49
0.0,0.0,0.0,0.0,0.0
0.0,525.7635251743163,404.3762575291791,404.8570933359735,1335.0
1573.356878496022,0.0,494.885827934019,534.4948414366638,2602.74
682.8482796798846,0.0,447.7704983557514,392.2017898653435,1522.82
0.0,0.0,490.82101832266494,594.2693324171528,1085.09
625.2300490757303,0.0,457.6294696373611,362.90563841177794,1445.77
0.0,0.0,460.45537864400825,562.7573309188442,1023.21
0.0,364.3150258624878,0.0,0.0,364.32
0.0,340.5333434042554,464.7535995203004,335.102765316297,1140.39
1132.4988254218486,0.0,618.3793237018792,0.0,1750.88
2272.347154136303,0.0,536.1293166059176,368.20872269736833,3176.69
0.0,284.35946877768583,0.0,0.0,284.36
1286.3205303981404,0.0,462.893474424046,345.2940478422761,2094.51
0.0,360.31260343390204,0.0,0.0,360.31
0.0,0.0,592.8770655546548,427.12092140616915,1020.0
150.0,0.0,0.0,0.0,150.0
0.0,0.0,451.0285295359305,658.0382378153448,1109.07
775.5605914302222,0.0,352.3627003259418,470.2715004078975,1598.19
719.910563241582,0.0,475.31561307814184,323.1622872470865,1518.39
0.0,252.88889850698877,442.8735290059927,531.7235323717741,1227.49
0.0,0.0,0.0,0.0,0.0
1716.4512358401641,0.0,515.6351136971192,503.50502352153177,2735.59
0.0,453.4076524367274,384.44556085731864,0.0,837.85
0.0,0.0,419.231739942277,380.32949224889484,799.56
1787.9944024103288,0.0,0.0,0.0,1787.99
976.362773522687,0.0,424.3555087732873,543.4304104680034,1944.15
0.0,0.0,424.5648805675687,0.0,424.56
0.0,386.44683904684786,0.0,0.0,386.45
0.0,0.0,338.69753875714446,0.0,338.7
1042.9144032980628,0.0,448.2754318219203,380.7805868665082,1871.97
1453.4355722445973,0.0,553.7997083036381,371.24348766782055,2378.48
843.4405770454869,0.0,556.4726322540351,563.3209130785989,1963.23
1693.9953521529833,0.0,608.7437560255139,597.9362501657288,2900.68
2117.714397613139,0.0,0.0,0.0,2117.71
913.4389936734142,0.0,443.75092161276496,605.5128566528468,1962.7
0.0,0.0,358.88088907876374,572.0304211876387,930.91
2296.1072987376006,0.0,477.2838469957411,410.91711090543254,3184.31
1144.060003565123,0.0,420.40141849068857,0.0,1564.46
1634.4717521071714,0.0,429.64844347822714,281.9831859624099,2346.1
767.7084399616555,0.0,374.4962682345792,514.9217239505003,1657.13
0.0,367.1386096304404,383.7634486597034,0.0,750.9
0.0,0.0,503.6984656104857,320.33164649201416,824.03
3023.424016250006,0.0,0.0,0.0,3023.42
1213.664901064434,0.0,441.5511593706049,0.0,1655.22
0.0,0.0,0.0,0.0,0.0
1105.7645300660029,0.0,526.7966363678879,435.9306438510607,2068.49
0.0,395.5820725117075,387.64879629570817,529.2212904766634,1312.45
1959.1510828470477,0.0,567.8674342572328,393.0444741226778,2920.06
0.0,432.21741213261254,450.56764918253765,454.7733814678873,1337.56
2940.470272290277,0.0,432.1412859908749,493.7238157809311,3866.34
1649.6561127130371,0.0,478.9604138881374,402.21996801600034,2530.84
2513.182904549599,0.0,346.65936489213414,391.405883913518,3251.25
1693.6977812174018,0.0,424.9626529744177,287.82514938149626,2406.49
1923.9070489132137,0.0,458.9277746894131,0.0,2382.83
0.0,343.64913018619507,430.376656670725,458.6722876294167,1232.7
0.0,0.0,411.07887029450643,622.8091791272012,1033.89
0.0,320.2512280436249,481.9181858700541,501.1454532554666,1303.31
0.0,407.1673754705684,457.95711112339274,0.0,865.12
0.0,174.65455999559225,423.6391158104007,312.55310316414216,910.85
0.0,0.0,418.0949341950652,0.0,418.09
0.0,347.0024859208879,442.29189200662347,398.390139872105,1187.68
1193.350074427579,0.0,413.432424700909,401.1588655294359,2007.94
0.0,442.74266256000044,526.9209561247405,498.9907545020432,1468.65
1340.3445677878944,0.0,492.7971274897697,0.0,1833.14
0.0,0.0,388.9213580841731,450.53428301962424,839.46
0.0,356.3460462258859,0.0,0.0,356.35
0.0,469.60431428209404,383.4218466307654,482.8684257795492,1335.89
1703.4433071295798,0.0,485.69901529230043,492.187679174032,2681.33
1601.9079679242545,0.0,484.722937218694,471.24269280731187,2557.87
0.0,0.0,445.1513187946465,494.09811123196937,939.25
1098.2613160513124,0.0,456.68735407204474,437.76822673764457,1992.72
915.9027077810512,0.0,479.74150263158225,610.5422693397467,2006.19
0.0,0.0,463.5170532977723,462.8279327393361,926.34
0.0,414.5853110123959,534.6904198533842,513.0773997083904,1462.35
759.3644740346638,0.0,451.24467354109225,583.2966374999611,1793.91
2566.322632655114,0.0,513.7999654419074,422.2811444252817,3502.4
2090.7870257663,0.0,567.6594582259715,388.30223742394764,3046.75
0.0,0.0,381.37701569482135,512.7260266963228,894.1
2048.1524128241604,0.0,405.7113442340992,583.4815553783444,3037.35
0.0,327.72886576323015,373.4082152952757,628.6133733472581,1329.75
287.89753838713153,0.0,422.28481200209734,452.17243264973945,1162.35
597.1524206941743,0.0,449.7907461234148,622.692959659448,1669.64
0.0,0.0,476.7962755089177,432.7501654666537,909.55
0.0,433.1868131993832,353.7635446605569,441.87104258431293,1228.82
0.0,361.2583706864977,450.37335299973034,516.6452602958882,1328.28
1569.595883395329,0.0,432.79898184998166,439.2644746048183,2441.66
150.0,0.0,518.9616630513382,0.0,668.96
1846.744584446081,0.0,392.72856839778433,407.393634523123,2646.87
506.4895947753681,0.0,473.5443307292545,735.9682316566895,1716.0
0.0,0.0,0.0,0.0,0.0
1211.0046735949006,0.0,483.9842644116224,518.3203281779404,2213.31
0.0,0.0,476.00374334146767,344.6155113641292,820.62
540.3002319536881,0.0,378.7551046479574,0.0,919.06
795.7428343499848,0.0,393.64774395339725,434.212268382508,1623.6
1491.653450501175,0.0,0.0,0.0,1491.65
1912.9875253416064,0.0,544.1955273077664,517.9996866973846,2975.18
0.0,0.0,461.3479613717632,310.8298205718019,772.18
803.8562732106561,0.0,478.90968489077346,476.7865417957801,1759.55
0.0,0.0,0.0,0.0,0.0
855.5777847450504,0.0,548.3435946081838,569.198886166641,1973.12
1814.8686184675344,0.0,435.61288350969727,164.86490014109276,2415.35
150.0,0.0,485.0363017436945,0.0,635.04
2366.8374824075604,0.0,394.4382777377461,0.0,2761.28
1160.6365872972358,0.0,0.0,0.0,1160.64
0.0,221.28725027297818,431.4786725554001,594.3714547850814,1247.14
0.0,289.1142179007176,0.0,0.0,289.11
0.0,358.5080912517336,421.8611244469604,407.0047984553601,1187.37
0.0,354.561731367521,319.45266073443173,447.67428989630184,1121.69
0.0,396.0601256983156,0.0,0.0,396.06
0.0,418.8405632495443,439.81812487353193,399.1192096560638,1257.78
0.0,162.87044707603548,423.22648588998777,408.08763965376437,994.18
0.0,0.0,444.811710803709,264.27577435815994,709.09
1430.3648474675547,0.0,429.4098580795241,423.8776432406864,2283.65
0.0,0.0,0.0,0.0,0.0
0.0,0.0,510.4182779660076,367.76563990038767,878.18
1560.8252542114194,0.0,367.96271333061895,0.0,1928.79
0.0,0.0,0.0,0.0,0.0
1297.8539959489642,0.0,412.62905865840185,421.74525580997306,2132.23
2044.3079220905079,0.0,483.6206672456921,430.49777670237404,2958.43
0.0,433.01512027116064,460.86042654985516,486.5540689898155,1380.43
1954.7368065276924,0.0,414.9420139127329,502.13888595814745,2871.82
1744.031165888625,0.0,0.0,0.0,1744.03
1694.2929913750843,0.0,515.4541570213213,496.5161387856691,2706.26
0.0,426.6710072858729,536.3966640458989,523.2536453673366,1486.32
1427.729956255781,0.0,447.9284090370244,575.9396931277678,2451.6
0.0,0.0,0.0,0.0,0.0
965.931530157273,0.0,470.024470704658,327.25110334061276,1763.21
1563.2146893684483,0.0,553.4905565490833,565.5075086950745,2682.21
0.0,369.3574336157752,417.0127139829995,345.95775304814237,1132.33
0.0,0.0,475.1762901255954,361.8639082634817,837.04
0.0,229.09878237506692,390.63207184139026,494.39097363472547,1114.12
2109.949863296708,0.0,447.68658340467834,351.9533651188797,2909.59
210.0496068474422,0.0,0.0,0.0,210.05
0.0,322.93847294464973,471.736322585889,0.0,794.67
1334.1424986433785,0.0,402.3610298054136,470.9209543827554,2207.42
0.0,0.0,432.36533476085975,573.5755573104638,1005.94
0.0,382.54136029726635,428.90542232884025,0.0,811.45
1067.0800826797463,0.0,0.0,0.0,1067.08
3069.7159413757795,0.0,384.797881500762,575.9523901352065,4030.47
0.0,239.48399852393163,443.8702964240745,526.6514145905628,1210.01
1005.7809548144841,0.0,518.046539246174,275.4425788317706,1799.27
1306.3925739844422,0.0,523.4598972391927,385.69925822017854,2215.55
784.208891925744,0.0,473.5590923281051,428.44089105431726,1686.21
0.0,363.6751270494734,527.9865474484715,627.4744414634728,1519.14
2707.509319942977,0.0,482.42674322967935,0.0,3189.94
0.0,0.0,492.73330035577266,459.2157822911635,951.95
0.0,399.8847013856014,0.0,0.0,399.88
2320.3841120935285,0.0,404.1674268883806,0.0,2724.55
0.0,0.0,501.2864231049135,415.79852684324567,917.08
0.0,0.0,343.11112942658184,0.0,343.11
0.0,0.0,408.52460398485067,476.5802322730126,885.1
892.7323139233381,0.0,455.5603186899057,515.3277788233588,1863.62
1382.0525139296424,0.0,457.0624092218858,414.2597184161384,2253.37
531.1232769616162,0.0,536.90344201229,466.1645993264056,1534.19
0.0,205.9701828964548,463.9732956861133,520.1910171457987,1190.13
2186.7709150886726,0.0,0.0,0.0,2186.77
1029.6607162898242,0.0,411.1346746335904,316.4900322910716,1757.29
0.0,270.47636260917875,0.0,0.0,270.48
0.0,0.0,420.6925189813053,177.67675847509588,598.37
0.0,0.0,323.78182663609783,526.8760003551537,850.66
0.0,269.35250976039833,0.0,0.0,269.35
2760.883650319561,0.0,460.0765982856591,500.616191253626,3721.58
0.0,0.0,415.48946689500485,507.736462460331,923.23
647.9983804444452,0.0,408.93814705949256,350.0524802592203,1406.99
0.0,367.38169512754104,410.85572712617017,424.36452628394863,1202.6
0.0,361.2646230253499,393.99220450288,413.6780455013105,1168.93
1154.7313356815937,0.0,420.60005061176184,428.8289016872786,2004.16
0.0,0.0,360.51417451145534,481.8276078727764,842.34
0.0,0.0,461.63777071553375,494.120693185588,955.76
0.0,0.0,298.52134607515467,485.5332555650001,784.05
0.0,300.73446894794273,338.1191036135084,445.15120387805007,1084.0
0.0,192.01605338325436,431.97388569044017,0.0,623.99
971.0362563238305,0.0,474.47727920608514,587.2914104954997,2032.8
